,title,description,detectType,detectCon,detectLanguage,tags,attackTechnique,attackSoftware,references,pattern,dataSource,dataType,dataCollector,dataForwardTo,dataparser,dataParser,dataStorage,dataTable,dataIndex,dataAccess,dataMap,kqlVar,kqlTable,kqlQuery
176,mshta_pid_0010_rare_file_execution,['mshta executing a rare file extension'],single_line_match,3,kql,[None],['t1218'],,[None],[None],['windows_os'],['process_creation'],m365d_agent,m365d_security_center,,,m365d_security_center,device_process_events,,api_advanced_hunting,,,DeviceProcessEvents,"| where FileName has 'mshta'
  or ProcessVersionInfoOriginalFileName has 'mshta'
| where ProcessCommandLine has_any ('doc', 'xls', 'lnk', 'png', 'zip', 'jpg', 'bat')
"
177,mshta_pid_0002_executing_vbs,['mshta executing VBS files'],single_line_match,3,kql,[None],['t1218'],,[None],"['mshta vbscript:Execute(""CreateObject(""""Wscript.Shell"""").Run """"powershell -noexit -file <filepath>"""":close"")']",['windows_os'],['process_creation'],m365d_agent,m365d_security_center,,,m365d_security_center,device_process_events,,api_advanced_hunting,,,DeviceProcessEvents,"| where FileName has 'mshta'
  or ProcessVersionInfoOriginalFileName has 'mshta'
| where ProcessCommandLine has_all ('vbscript', 'execute')
  and ProcessCommandLine has_any  ('script', 'run', 'wscript')"
178,mshta_pid_0008_rare_process_spawn,"['mshta spawning a rare process', 'maybe result of suspicious HTA']",single_line_match,3,kql,[None],['t1218'],,[None],[None],['windows_os'],['process_creation'],m365d_agent,m365d_security_center,,,m365d_security_center,device_process_events,,api_advanced_hunting,,,DeviceProcessEvents,"| where InitiatingProcessFileName has 'mshta'
  or InitiatingProcessVersionInfoOriginalFileName has 'mshta'
| where FileName has_any ('cscript', 'wscript', 'powershell', 'pwsh', 'regsvr', 'reg', 'bitsadmin')
"
179,mshta_pid_0009_rare_cmd_spawn,"['mshta spawning cmd shell', 'maybe result of suspicious HTA']",single_line_match,3,kql,[None],['t1218'],,[None],[None],['windows_os'],['process_creation'],m365d_agent,m365d_security_center,,,m365d_security_center,device_process_events,,api_advanced_hunting,,,DeviceProcessEvents,"| where InitiatingProcessFileName has 'mshta'
  or InitiatingProcessVersionInfoOriginalFileName has 'mshta'
| where FileName has 'cmd'
"
180,mshta_pid_0004_executing_remote_file,['mshta executing remote file'],single_line_match,3,kql,[None],['t1218'],,[None],['mshta (http:// or https://) filename.hta'],['windows_os'],['process_creation'],m365d_agent,m365d_security_center,,,m365d_security_center,device_process_events,,api_advanced_hunting,,,DeviceProcessEvents,"| where FileName has 'mshta'
  or ProcessVersionInfoOriginalFileName has 'mshta'
| where ProcessCommandLine has_any ('http', 'https', 'ftp')
"
181,mshta_pid_0006_rare_execution_folder,"['mshta executing a file into or from a rare folder path', 'mshta executing a file into or from a folder path commonly abused by threat actors']",single_line_match,3,kql,[None],['t1218'],,[None],['mshta (http:// or https://) filename.hta'],['windows_os'],['process_creation'],m365d_agent,m365d_security_center,,,m365d_security_center,device_process_events,,api_advanced_hunting,,,DeviceProcessEvents,"| where FileName has 'mshta'
  or ProcessVersionInfoOriginalFileName has 'mshta'
| where ProcessCommandLine contains @'\AppData\Local\'
  or ProcessCommandLine contains @'\Users\Public\'
  or ProcessCommandLine contains @'\Windows\Temp\'
  or ProcessCommandLine contains @'\ProgramData\'
"
182,mshta_pid_0001_executing_hta,['mshta executing HTA files'],single_line_match,3,kql,[None],['t1218'],,[None],[None],['windows_os'],['process_creation'],m365d_agent,m365d_security_center,,,m365d_security_center,device_process_events,,api_advanced_hunting,,,DeviceProcessEvents,"| where FileName has 'mshta'
  or ProcessVersionInfoOriginalFileName has 'mshta'
| where ProcessCommandLine contains '.hta'"
183,mshta_pid_0007_lethal_hta,['mshta spawned by svchost LethalHTA'],single_line_match,3,kql,[None],['t1218'],,[None],['mshta (http:// or https://) filename.hta'],['windows_os'],['process_creation'],m365d_agent,m365d_security_center,,,m365d_security_center,device_process_events,,api_advanced_hunting,,,DeviceProcessEvents,"| where FileName has 'mshta'
  or ProcessVersionInfoOriginalFileName has 'mshta'
| where InitiatingProcessFileName has 'svchost'
"
184,mshta_pid_0003_executing_javascript,['mshta executing javascript files'],single_line_match,3,kql,[None],['t1218'],,[None],"[""mshta.exe javascript:a=(GetObject('script:#{file_url}')).Exec();close();""]",['windows_os'],['process_creation'],m365d_agent,m365d_security_center,,,m365d_security_center,device_process_events,,api_advanced_hunting,,,DeviceProcessEvents,"| where FileName has 'mshta'
  or ProcessVersionInfoOriginalFileName has 'mshta'
| where ProcessCommandLine has_all ('javascript', 'GetObject', 'script')
"
185,mshta_pid_0005_rare_parent,['mshta being spawned by a rare initiating/parent file'],single_line_match,3,kql,[None],['t1218'],,[None],['mshta (http:// or https://) filename.hta'],['windows_os'],['process_creation'],m365d_agent,m365d_security_center,,,m365d_security_center,device_process_events,,api_advanced_hunting,,,DeviceProcessEvents,"| where FileName has 'mshta'
  or ProcessVersionInfoOriginalFileName has 'mshta'
| where InitiatingProcessFileName has_any ('cmd', 'cscript', 'wscript', 'pwsh', 'powershell', 'regsvr', 'rundll')
"
186,msdt_pid_0001_follina_rce_exploit,['MSDT Follina CVE-2022-30190'],single_line_match,2,kql,[None],['t1218'],,[None],"['msdt /id PCWDiagnostic /skip force /param ""IT_LaunchMethod=ContextMenu IT_BrowseForFile=/../../$(calc).exe""']",['windows_os'],['process_creation'],m365d_agent,m365d_security_center,,,m365d_security_center,device_process_events,,api_advanced_hunting,,,DeviceProcessEvents,"| where ProcessCommandLine has_all ('msdt', 'PCWDiagnostic')
| where ProcessCommandLine contains 'IT_BrowseForFile='
  and ProcessCommandLine contains '../../'"
187,msdt_pid_0002_fpcwdiag_executing_xml,['MSDT executing a xml file'],single_line_match,3,kql,[None],['t1218'],,[None],[None],['windows_os'],['process_creation'],m365d_agent,m365d_security_center,,,m365d_security_center,device_process_events,,api_advanced_hunting,,,DeviceProcessEvents,"| where ProcessCommandLine has_all ('msdt', 'PCWDiagnostic')
  and InitiatingProcessFileName !has 'pcwrun'
| where ProcessCommandLine contains '-af'
  and ProcessCommandLine contains '.xml'"
188,powerview_pid_0001_get_ad_enum_modules.yaml,"['powerview', 'ad enumeration get- modules']",single_line_match,1,kql,[None],"['t1059', 's0194']",,['ref_powersploit_powerview.md'],[None],['windows_os'],['process_create'],m365d_agent,m365d_security_center,,,m365d_security_center,device_process_events,,api_advanced_hunting,,,DeviceProcessEvents,"| where ProcessCommandLine has 'get'
  and ProcessCommandLine has_any ('NetDomain', 'NetForest', 'NetForestDomain', 'NetDomainController', 
    'NetGroupMember', 'NetLoggedon', 'NetDomainTrust', 'NetForestTrust', 'NetProcess', 'DomainTrust', 
    'DomainTrustMapping', 'DomainController', 'ForestDomain')
"
189,powersploit_pid_0005_get_exfil_modules,"['powersploit', 'get exfiltration module']",single_line_match,1,kql,[None],"['t1059', 's0194']",,['ref_powersploit_powerview.md'],[None],['windows_os'],['process_create'],m365d_agent,m365d_security_center,,,m365d_security_center,device_process_events,,api_advanced_hunting,,,DeviceProcessEvents,"| where ProcessCommandLine has 'get'
  and ProcessCommandLine has_any ('Keystrokes', 'GPPPassword', 'GPPAutoLogon', 'TimedScreenshot', 
    'VaultCredential', 'VolumeShadowCopy', 'MicrophoneAudio')
"
190,mppreference_pid_0002_set_dbm,"['Disable Defender Service with PowerShell', 'Set-MpPreference', 'DisableBehaviorMonitoring']",single_line_match,2,kql,[None],['t1562'],,[None],"['Set-MpPreference -DisableBehaviorMonitoring 1', 'Set-MpPreference -dbm $True']",['windows_os'],['process_creation'],m365d_agent,m365d_security_center,,,m365d_security_center,device_process_events,,api_advanced_hunting,,,DeviceProcessEvents,"| where FileName has 'powershell'
  and ProcessCommandLine has_all ('Set', 'MpPreference')
  and ProcessCommandLine has_any ('-DisableBehaviorMonitoring', '-dbm')
| where ProcessCommandLine has_any ('1', 'true')"
191,powerview_pid_0005_edr_script_detected.yaml,"['MDE EDR Behavior Alert', 'PowerView script detect']",single_line_match,1,kql,[None],[None],,[None],[None],['windows_os'],['alert_evidence'],m365d_agent,m365d_security_center,,,m365d_security_center,alert_evidence,,api_advanced_hunting,,,AlertEvidence,| where Title =~ 'PowerView script detected'
192,powerview_pid_0010_get_domain_trust_modules,"['powerview', 'Get Modules']",single_line_match,2,kql,[None],"['t1059', 's0194']",,['ref_powersploit_powerview.md'],[None],['windows_os'],['process_create'],m365d_agent,m365d_security_center,,,m365d_security_center,device_process_events,,api_advanced_hunting,,,DeviceProcessEvents,"| where ProcessCommandLine has 'get'
  and ProcessCommandLine has_any ('DomainTrust', 'ForestTrust', 'DomainForeignUser', 'DomainForeignGroupMember', 
  'DomainTrustMapping')
"
193,powerdump_pid_0001_pshell_invoke,"['dumping hashes from a Windows System', 'powershell script']",single_line_match,1,kql,[None],['t1003'],,['ref_powerdump.md'],[None],['windows_os'],['powershell_command'],m365d_agent,m365d_security_center,,,m365d_security_center,device_events,,api_advanced_hunting,,,DeviceEvents,"| where ActionType =~ 'PowerShellCommand'
| where AdditionalFields has_all ('invoke', 'powerdump')
  or InitiatingProcessCommandLine has_all ('invoke', 'powerdump')"
194,powersploit_pid_0006_get_exfil_modules,"['powersploit', 'get exfil modules']",single_line_match,1,kql,[None],"['t1059', 's0194']",,['ref_powersploit_powerview.md'],[None],['windows_os'],['powershell_command'],m365d_agent,m365d_security_center,,,m365d_security_center,device_events,,api_advanced_hunting,,,DeviceEvents,"| where ActionType =~ 'PowerShellCommand'
| where AdditionalFields has ('invoke')
  or InitiatingProcessCommandLine has ('invoke')
| where AdditionalFields has_any ('Keystrokes', 'GPPPassword', 'GPPAutoLogon', 'TimedScreenshot', 
    'VaultCredential', 'VolumeShadowCopy', 'MicrophoneAudio')
  or InitiatingProcessCommandLine has_any ('Keystrokes', 'GPPPassword', 'GPPAutoLogon', 'TimedScreenshot', 
    'VaultCredential', 'VolumeShadowCopy', 'MicrophoneAudio')"
195,powerview_pid_0011_get_domain_trust_modules,"['powerview', 'get Modules']",single_line_match,1,kql,[None],"['t1059', 's0194']",,['ref_powersploit_powerview.md'],[None],['windows_os'],['powershell_command'],m365d_agent,m365d_security_center,,,m365d_security_center,device_events,,api_advanced_hunting,,,DeviceEvents,"| where ActionType =~ 'PowerShellCommand'
| where AdditionalFields has ('Invoke')
  or InitiatingProcessCommandLine has ('Invoke')
| where AdditionalFields has_any ('DomainTrust', 'ForestTrust', 'DomainForeignUser', 'DomainForeignGroupMember', 
    'DomainTrustMapping')
  or InitiatingProcessCommandLine has_any ('DomainTrust', 'ForestTrust', 'DomainForeignUser', 
    'DomainForeignGroupMember', 'DomainTrustMapping')"
196,dsinternals_pid_0001_get_adreplaccount,['DSInternals Get-ADReplAccount'],single_line_match,1,kql,[None],['t1003'],,[None],[None],['windows_os'],['process_create'],m365d_agent,m365d_security_center,,,m365d_security_center,device_process_events,,api_advanced_hunting,,,DeviceProcessEvents,| where ProcessCommandLine has 'ADReplAccount'
197,powerview_pid_0004_invoke_kerberoast_module,"['powerview', 'invoke kerberoast']",single_line_match,1,kql,[None],"['t1059', 's0194']",,['ref_powersploit_powerview.md'],[None],['windows_os'],['powershell_command'],m365d_agent,m365d_security_center,,,m365d_security_center,device_events,,api_advanced_hunting,,,DeviceEvents,"| where ActionType =~ 'PowerShellCommand'
| where AdditionalFields has_all ('invoke', 'kerberoast')
  or InitiatingProcessCommandLine has_all ('invoke', 'kerberoast')"
198,powersploit_pid_0003_invoke_exfil_modules,"['powersploit', 'invoke exfiltration module']",single_line_match,1,kql,[None],"['t1059', 's0194']",,['ref_powersploit_powerview.md'],[None],['windows_os'],['process_create'],m365d_agent,m365d_security_center,,,m365d_security_center,device_process_events,,api_advanced_hunting,,,DeviceProcessEvents,"| where ProcessCommandLine has 'invoke'
  and ProcessCommandLine has_any ('TokenManipulation', 'CredentialInjection', 'NinjaCopy')
"
199,powerdump_pid_0002_pshell_cmd,"['dumping hashes from a Windows System', 'powershell script', 'matches on common pshell commands']",aggregate_multiline_match,1,kql,[None],['t1003'],,['ref_powerdump.md'],[None],['windows_os'],['powershell_command'],m365d_agent,m365d_security_center,,,m365d_security_center,device_events,,api_advanced_hunting,,"let PowerDumpDevice = materialize(DeviceEvents | where ActionType =~ ""PowershellCommand""
| where AdditionalFields has_any ('elevateprivs', 'userhashes', 'dumphashes', 'bootkey', 'decrypthashes')
| distinct DeviceId);
",DeviceEvents,"| where ActionType =~ ""PowershellCommand""
  and DeviceId in (PowerDumpDevice)
| extend Pshell = parse_json(AdditionalFields).Command
| summarize PshellSet=make_set(Pshell), arg_max(Timestamp, *) by DeviceName, bin(Timestamp, 1h)
| where PshellSet has_all(@'get-childitem', 'ElevatePrivs', @'get-process', @'get-userhashes', 'dumphashes', @'get-bootkey', 'decrypthashes')"
200,powerview_pid_0006_get_ldap_modules,"['powerview', 'Domain/LDAP Modules']",single_line_match,2,kql,[None],['t1059'],,['ref_powersploit_powerview.md'],[None],['windows_os'],['process_create'],m365d_agent,m365d_security_center,,,m365d_security_center,device_process_events,,api_advanced_hunting,,,DeviceProcessEvents,"| where ProcessCommandLine has 'get'
  and ProcessCommandLine has_any ('DomainDNSZone', 'DomainDNSRecord', 'Domain', 'DomainController'
    'Forest', 'ForestDomain', 'ForestGlobalCatalog', 'DomainUser', 'DomainUserEvent', 'DomainComputer', 
    'DomainObject', 'DomainObjectAcl', 'DomainOU', 'DomainSite', 'DomainSubnet', 'DomainSID', 'DomainGroup'
    'DomainManagedSecurityGroup', 'DomainGroupMember', 'DomainFileServer', 'DomainDFSShare')
"
201,powersploit_pid_0007_out_minidump_module,"['powersploit', 'out minidump module']",single_line_match,1,kql,[None],"['t1059', 's0194']",,['ref_powersploit_powerview.md'],[None],['windows_os'],['process_create'],m365d_agent,m365d_security_center,,,m365d_security_center,device_process_events,,api_advanced_hunting,,,DeviceProcessEvents,"| where ProcessCommandLine has_all ('out', 'minidump')
"
202,powersploit_pid_0002_invoke_code_execution_modules,"['powersploit', 'invoke code execution module']",single_line_match,1,kql,[None],"['t1059', 's0194']",,['ref_powersploit_powerview.md'],[None],['windows_os'],['powershell_command'],m365d_agent,m365d_security_center,,,m365d_security_center,device_events,,api_advanced_hunting,,,DeviceEvents,"| where ActionType =~ 'PowerShellCommand'
| where AdditionalFields has ('invoke')
  or InitiatingProcessCommandLine has ('invoke')
| where AdditionalFields has_any ('TokenManipulation', 'CredentialInjection', 'NinjaCopy')
  or InitiatingProcessCommandLine has_any ('TokenManipulation', 'CredentialInjection', 'NinjaCopy')"
203,powerview_pid_0003_invoke_kerberoast_module,"['powerview', 'invoke kerberoast']",single_line_match,1,kql,[None],"['t1059', 's0194']",,['ref_powersploit_powerview.md'],[None],['windows_os'],['process_create'],m365d_agent,m365d_security_center,,,m365d_security_center,device_process_events,,api_advanced_hunting,,,DeviceProcessEvents,"| where ProcessCommandLine has_all ('invoke', 'kerberoast')
"
204,mppreference_pid_0004_set_dbaf,"['Disable Defender Service with PowerShell', 'Set-MpPreference', 'DisableBlockAtFirstSeen']",single_line_match,2,kql,[None],['t1562'],,[None],"['Set-MpPreference -DisableBlockAtFirstSeen 1', 'Set-MpPreference -dbaf $True']",['windows_os'],['process_creation'],m365d_agent,m365d_security_center,,,m365d_security_center,device_process_events,,api_advanced_hunting,,,DeviceProcessEvents,"| where FileName has 'powershell'
  ProcessCommandLine has_all ('Set', 'MpPreference')
  and ProcessCommandLine has_any ('-DisableBlockAtFirstSeen', '-dbaf')
| where ProcessCommandLine has_any ('1', 'true')"
205,mppreference_pid_0001_set_drtm,"['Disable Defender Service with PowerShell', 'Set-MpPreference', 'DisableRealtimeMonitoring']",single_line_match,2,kql,[None],['t1562'],,[None],"['Set-MpPreference -DisableRealtimeMonitoring 1', 'Set-MpPreference -drtm $True']",['windows_os'],['process_creation'],m365d_agent,m365d_security_center,,,m365d_security_center,device_process_events,,api_advanced_hunting,,,DeviceProcessEvents,"| where FileName has 'powershell'
  and ProcessCommandLine has_all ('Set', 'MpPreference')
  and ProcessCommandLine has_any ('-DisableRealtimeMonitoring', '-dtrm')
| where ProcessCommandLine has_any ('1', 'true')"
206,powersploit_pid_0002_invoke_code_execution_modules,"['powersploit', 'invoke code execution module']",single_line_match,1,kql,[None],"['t1059', 's0194']",,['ref_powersploit_powerview.md'],[None],['windows_os'],['powershell_command'],m365d_agent,m365d_security_center,,,m365d_security_center,device_events,,api_advanced_hunting,,,DeviceEvents,"| where ActionType =~ 'PowerShellCommand'
| where AdditionalFields has ('invoke')
  or InitiatingProcessCommandLine has ('invoke')
| where AdditionalFields has_any ('Dllinjection', 'ReflectivePEInjection', 'Shellcode', 'WmiCommand')
  or InitiatingProcessCommandLine has_any ('Dllinjection', 'ReflectivePEInjection', 'Shellcode', 'WmiCommand')"
207,mppreference_pid_0003_set_dscrptsc.yaml,"['Disable Defender Service with PowerShell', 'Set-MpPreference', 'DisableScriptScanning']",single_line_match,2,kql,[None],['t1562'],,[None],"['Set-MpPreference -DisableScriptScanning 1', 'Set-MpPreference -dscrptsc $True']",['windows_os'],['process_creation'],m365d_agent,m365d_security_center,,,m365d_security_center,device_process_events,,api_advanced_hunting,,,DeviceProcessEvents,"| where FileName has 'powershell'
  and ProcessCommandLine has_all ('Set', 'MpPreference')
  and ProcessCommandLine has_any ('-DisableScriptScanning', '-dscrptsc')
| where ProcessCommandLine has_any ('1', 'true')"
208,powerview_pid_0009_invoked_modules,"['powerview', 'Invoke Modules']",single_line_match,1,kql,[None],"['t1059', 's0194']",,['ref_powersploit_powerview.md'],[None],['windows_os'],['powershell_command'],m365d_agent,m365d_security_center,,,m365d_security_center,device_events,,api_advanced_hunting,,,DeviceEvents,"| where ActionType =~ 'PowerShellCommand'
| where AdditionalFields has ('Invoke')
  or InitiatingProcessCommandLine has ('Invoke')
| where AdditionalFields has_any ('UserImpersontation', 'RevertToSelf', 'Kerberoast')
  or InitiatingProcessCommandLine has_any ('UserImpersontation', 'RevertToSelf', 'Kerberoast')"
209,powersploit_pid_0001_invoke_code_execution_modules,"['powersploit', 'invoke code execution module']",single_line_match,1,kql,[None],"['t1059', 's0194']",,['ref_powersploit_powerview.md'],[None],['windows_os'],['process_create'],m365d_agent,m365d_security_center,,,m365d_security_center,device_process_events,,api_advanced_hunting,,,DeviceProcessEvents,"| where ProcessCommandLine has 'invoke'
  and ProcessCommandLine has_any ('Dllinjection', 'ReflectivePEInjection', 'Shellcode', 'WmiCommand')
"
210,powerview_pid_0002_get_ad_enum_modules,"['powerview', 'ad enumeration get- modules']",single_line_match,1,kql,[None],"['t1059', 's0194']",,['ref_powersploit_powerview.md'],[None],['windows_os'],['powershell_command'],m365d_agent,m365d_security_center,,,m365d_security_center,device_events,,api_advanced_hunting,,,DeviceEvents,"| where ActionType =~ 'PowerShellCommand'
| where AdditionalFields has ('get')
  or InitiatingProcessCommandLine has ('get')
| where AdditionalFields has_any ('NetDomain', 'NetForest', 'NetForestDomain', 'NetDomainController', 
    'NetGroupMember', 'NetLoggedon', 'NetDomainTrust', 'NetForestTrust', 'NetProcess', 'DomainTrust', 
    'DomainTrustMapping', 'DomainController', 'ForestDomain')
  or InitiatingProcessCommandLine has_any ('NetDomain', 'NetForest', 'NetForestDomain', 'NetDomainController', 
    'NetGroupMember', 'NetLoggedon', 'NetDomainTrust', 'NetForestTrust', 'NetProcess', 'DomainTrust', 
    'DomainTrustMapping', 'DomainController', 'ForestDomain')"
211,powerview_pid_0007_get_ldap_modules,"['powerview', 'LDAP/Domain Get- Modules']",single_line_match,1,kql,[None],"['t1059', 's0194']",,['ref_powersploit_powerview.md'],[None],['windows_os'],['powershell_command'],m365d_agent,m365d_security_center,,,m365d_security_center,device_events,,api_advanced_hunting,,,DeviceEvents,"| where ActionType =~ 'PowerShellCommand'
| where AdditionalFields has ('get')
  or InitiatingProcessCommandLine has ('get')
| where AdditionalFields has_any ('DomainDNSZone', 'DomainDNSRecord', 'Domain', 'DomainController'
    'Forest', 'ForestDomain', 'ForestGlobalCatalog', 'DomainUser', 'DomainUserEvent', 'DomainComputer', 
    'DomainObject', 'DomainObjectAcl', 'DomainOU', 'DomainSite', 'DomainSubnet', 'DomainSID', 'DomainGroup'
    'DomainManagedSecurityGroup', 'DomainGroupMember', 'DomainFileServer', 'DomainDFSShare')
  or InitiatingProcessCommandLine has_any ('DomainDNSZone', 'DomainDNSRecord', 'Domain', 'DomainController'
    'Forest', 'ForestDomain', 'ForestGlobalCatalog', 'DomainUser', 'DomainUserEvent', 'DomainComputer', 
    'DomainObject', 'DomainObjectAcl', 'DomainOU', 'DomainSite', 'DomainSubnet', 'DomainSID', 'DomainGroup'
    'DomainManagedSecurityGroup', 'DomainGroupMember', 'DomainFileServer', 'DomainDFSShare')"
212,powersploit_pid_0008_out_minidump_module,"['powersploit', 'out minidump module']",single_line_match,1,kql,[None],"['t1059', 's0194']",,['ref_powersploit_powerview.md'],[None],['windows_os'],['powershell_command'],m365d_agent,m365d_security_center,,,m365d_security_center,device_events,,api_advanced_hunting,,,DeviceEvents,"| where ActionType =~ 'PowerShellCommand'
| where AdditionalFields has_all ('out', 'minidump')
  or InitiatingProcessCommandLine has_all ('out', 'minidump')"
213,powerview_pid_0008_invoke_modules,"['powerview', 'Invoke Modules']",single_line_match,2,kql,[None],"['t1059', 's0194']",,['ref_powersploit_powerview.md'],[None],['windows_os'],['process_create'],m365d_agent,m365d_security_center,,,m365d_security_center,device_process_events,,api_advanced_hunting,,,DeviceProcessEvents,"| where ProcessCommandLine has 'Invoke'
  and ProcessCommandLine has_any ('UserImpersonation', 'RevertToSelf', 'Kerberoast')
"
214,adfind_pid_0006_edr_uncommon_tool_launch,"['MDE EDR Behavior Alert', 'Uncommon Adfind Tool Launch']",single_line_match,1,kql,[None],['s0552'],,['ref_adfind.md'],[None],['windows_os'],['alert_evidence'],m365d_agent,m365d_security_center,,,m365d_security_center,alert_evidence,,api_advanced_hunting,,,AlertEvidence,| where Title =~ 'Uncommon Adfind tool launch'
215,adfind_pid_0005_av_hacktool_event,"['Builtin AV Client Heuristic', 'Adfind HackTool']",single_line_match,1,kql,[None],['s0552'],,[None],[None],['windows_os'],['alert_evidence'],m365d_agent,m365d_security_center,,,m365d_security_center,alert_evidence,,api_advanced_hunting,,,AlertEvidence,"| where DetectionSource =~ 'Antivirus'
| where Title contains 'ADFind'
  or ThreatFamily contains 'ADFind'"
216,aadfind_pid_0007_edr_collecting_ad_info,"['MDE EDR Behavior Alert', 'Uncommon Adfind Tool Launch']",single_line_match,1,kql,[None],['s0552'],,['ref_adfind.md'],[None],['windows_os'],['alert_evidence'],m365d_agent,m365d_security_center,,,m365d_security_center,alert_evidence,,api_advanced_hunting,,,AlertEvidence,| where Title =~ 'Adfind tool collecting Active Directory information'
217,atpminidump_pid_0003_av_hacktool_event,"['Builtin AV Client Heuristic', 'Adfind HackTool']",single_line_match,,kql,[None],['s0552'],,[None],[None],['windows_os'],['antivirus_detection'],m365d_agent,m365d_security_center,,,m365d_security_center,device_events,,api_advanced_hunting,,,DeviceEvents,"| where ActionType startswith 'AntivirusDetection'
  and AdditionalFields contains 'ADfind'"
218,adfind_pid_0004_av_hacktool_dynamic.yaml,"['Builtin AV Client Heuristic', 'Adfind HackTool']",single_line_match,,kql,[None],['s0552'],,[None],[None],['windows_os'],['other_alert_related_activity'],m365d_agent,m365d_security_center,,,m365d_security_center,device_events,,api_advanced_hunting,,,DeviceEvents,"| where ActionType =~ 'OtherAlertRelatedActivity'
  and AdditionalFields contains 'Adfind'"
219,adfind_pid_0001_domain_trust,['Adfind domain trust'],single_line_match,2,kql,[None],"['s0552', 't1482']",,['ref_adfind.md'],[None],['windows_os'],['process_creation'],m365d_agent,m365d_security_center,,,m365d_security_center,device_process_events,,api_advanced_hunting,,,DeviceProcessEvents,"| where ProcessCommandLine has_all ('adfind', 'trustdmp')
  and ProcessCommandLine has_any ('-sc', '-gcb', '-gc')"
220,adfind_pid_0002_organizational_unit,['Adfind object cateory organizational unit'],single_line_match,2,kql,[None],"['s0552', 't1482']",,['ref_adfind.md'],[None],['windows_os'],['process_creation'],m365d_agent,m365d_security_center,,,m365d_security_center,device_process_events,,api_advanced_hunting,,,DeviceProcessEvents,"| where ProcessCommandLine has_all ('adfind', 'objectcategory', 'organizationalunit')"
221,appinstaller_pid_0002_load_remote_package.yaml,"['AppInstaller.exe is spawned by the default handler for the URI', 'it attempts to load/install a package from the URL and is saved in INetCache']",single_line_match,3,kql,[None],['t1105'],,[None],[None],['windows_os'],['process_creation'],m365d_agent,m365d_security_center,,,m365d_security_center,device_process_events,,api_advanced_hunting,,,DeviceProcessEvents,"| where ProcessCommandLine has_all ('start', 'appinstaller')
| where ProcessCommandLine contains 'http'
  and ProcessCommandLine contains 'ms-appinstaller'"
222,appinstaller_pid_0001_handler_invoked_netcon,"['AppInstaller.exe is spawned by the default handler for the URI', 'it attempts to load/install a package from the URL and is saved in INetCache']",single_line_match,3,kql,[None],['t1105'],,[None],[None],['windows_os'],['connection_all'],m365d_agent,m365d_security_center,,,m365d_security_center,device_process_events,,api_advanced_hunting,,,DeviceNetworkEvents,"| where InitiatingProcessFileName has 'appinstaller'
| where RemoteUrl contains 'https:'
  or RemoteUrl contains 'http:'"
223,dsquery_pid_0001_domain_trust,['Copy the SAM Hive using the esentutl Utility and Shadowcopy'],single_line_match,1,kql,[None],['t1482'],,['ref_dsquery.md'],[None],"['windows_os_domain_controller', 'windows_os']",['process_creation'],m365d_agent,m365d_security_center,,,m365d_security_center,device_process_events,,api_advanced_hunting,,,DeviceProcessEvents,"| where ProcessCommandLine has_all ('filter', 'objectclass', 'trusteddomain', 'dsquery')"
224,netsh_pid_0012_port_proxy,['netsh used to set up port forwarding port proxy'],single_line_match,3,kql,[None],"['t1090', 's0108']",,[None],['netsh interface portproxy add v4tov4 listenport=8001 listenaddress=<JUMP BOX IP> connectport=3389 connectaddress=<DESTINATION IP>'],['windows_os'],['process_creation'],m365d_agent,m365d_security_center,,,m365d_security_center,device_process_events,,api_advanced_hunting,,,DeviceProcessEvents,"| where FileName has 'netsh'
| where ProcessCommandLine has_all ('portproxy', 'add')
  and ProcessCommandLine contains 'v4tov4'"
225,netsh_pid_0006_add_fw_rule,['add a local firewall rule name'],single_line_match,3,kql,[None],"['t1562', 's0108']",,[None],[None],['windows_os'],['process_creation'],m365d_agent,m365d_security_center,,,m365d_security_center,device_process_events,,api_advanced_hunting,,,DeviceProcessEvents,"| where FileName has 'netsh'
| where ProcessCommandLine has_all ('advfirewall', 'add', 'rule', 'name')"
226,netsh_pid_0011_port_forwarding_rdp,['netsh used to set up port forwarding for rdp'],single_line_match,3,kql,[None],"['t1090', 's0108']",,[None],['netsh I p a v l=8001 listena=<JUMP BOX IP> connectp=3389 c=<DESTINATION IP>'],['windows_os'],['process_creation'],m365d_agent,m365d_security_center,,,m365d_security_center,device_process_events,,api_advanced_hunting,,,DeviceProcessEvents,"| where FileName has 'netsh'
| where ProcessCommandLine has_all ('listena', 'connectp')
  and ProcessCommandLine contains 'c=3389'
| where ProcessCommandLine contains ' i '
  and ProcessCommandLine contains ' p '
  and ProcessCommandLine contains ' a '
  and ProcessCommandLine contains ' v '"
227,netsh_pid_0001_set_fw_profile_off,['Netsh Setting Firewall profile to off'],single_line_match,3,kql,[None],"['t1562', 's0108']",,[None],[None],['windows_os'],['process_creation'],m365d_agent,m365d_security_center,,,m365d_security_center,device_process_events,,api_advanced_hunting,,,DeviceProcessEvents,"| where FileName has 'netsh'
| where ProcessCommandLine has_all ('advfirewall', 'set', 'state', 'off')
| where ProcessCommandLine has_any ('allprofiles', 'Currentprofile', 'Domainprofile', 'Privateprofile', 'Publciprofile')"
